C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,039_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolQu,ench_012_.,asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
12042,2058.119141,850.1,-4903.06,380.1,49.03,9.8665,0.6821,-0.0007,-20,-20,5.4717,32.88
12043,2058.126709,850.1,-4903,377.7,49.03,9.8045,0.6821,-0.0007,-20,-20,5.4718,32.81
12044,2058.134521,850.1,-4902.95,376,49.03,9.7607,0.682,-0.0007,-20,-20,5.4718,32.93
12045,2058.14209,850,-4903.11,373.5,49.03,9.6946,0.6821,-0.0006,-20,-20,5.4719,32.86
12046,2058.149902,850,-4903.11,371.9,49.03,9.6545,0.6821,-0.0005,-20,-20,5.472,33
12047,2058.157471,850.1,-4902.89,369,49.03,9.5781,0.682,-0.0005,-20,-20,5.4721,33.06
12048,2058.165283,850,-4902.95,366.7,49.03,9.5196,0.682,-0.0004,-20,-20,5.4722,32.92
12049,2058.172852,850,-4903,364.6,49.03,9.4646,0.6821,-0.0004,-20,-20,5.4722,32.98
12050,2058.180664,850,-4903.17,362.8,49.03,9.4168,0.6821,-0.0003,-20,-20,5.4723,32.94
12051,2058.188477,850.1,-4902.84,360.7,49.03,9.3626,0.682,-0.0003,-20,-20,5.4724,32.99
12052,2058.196045,850,-4902.67,357.4,49.03,9.2789,0.682,-0.0003,-20,-20,5.4725,32.93
12053,2058.203857,850,-4902.84,356.4,49.03,9.253,0.682,-0.0004,-20,-20,5.4726,32.93
12054,2058.211426,850.1,-4903,354.5,49.03,9.2015,0.6821,-0.0003,-20,-20,5.4726,32.96
12055,2058.219238,850.1,-4903,352.2,49.03,9.1431,0.6821,-0.0004,-20,-20,5.4727,32.92
12056,2058.226807,850.1,-4902.95,350,49.03,9.0847,0.682,-0.0002,-20,-20,5.4728,32.94
12057,2058.234619,850,-4902.73,347.6,49.03,9.023,0.682,-0.0005,-20,-20,5.4729,33.04
12058,2058.242188,849.9,-4903,346,49.03,8.9823,0.6821,-0.0005,-20,-20,5.473,32.86
12059,2058.25,850,-4902.95,344,49.03,8.9312,0.682,-0.0007,-20,-20,5.473,33.02
12060,2058.257568,849.9,-4902.78,341.5,49.03,8.8657,0.682,-0.0006,-20,-20,5.4731,33.06
12061,2058.265381,850,-4902.78,340,49.03,8.8255,0.682,-0.0007,-20,-20,5.4732,33.03
12062,2058.272949,849.9,-4902.45,337.4,49.02,8.7603,0.6819,-0.0008,-20,-20,5.4733,33.08
12063,2058.280762,849.9,-4902.89,336.6,49.03,8.7376,0.682,-0.0009,-20,-20,5.4733,33.1
12064,2058.288574,849.9,-4902.73,332.4,49.03,8.6283,0.682,-0.0009,-20,-20,5.4734,33.08
12065,2058.296143,849.9,-4902.73,331.1,49.03,8.5954,0.682,-0.0009,-20,-20,5.4735,33.1
12066,2058.303955,850,-4902.51,329.5,49.03,8.5555,0.682,-0.001,-20,-20,5.4736,32.99
12067,2058.311523,850.1,-4902.51,326.3,49.03,8.4715,0.682,-0.0009,-20,-20,5.4737,32.92
12068,2058.319336,850.2,-4902.34,324.9,49.02,8.4352,0.6819,-0.001,-20,-20,5.4738,32.93
12069,2058.326904,850.1,-4902.51,321.8,49.03,8.3545,0.682,-0.0009,-20,-20,5.4738,32.9
12070,2058.334717,850,-4902.45,320.3,49.02,8.3144,0.6819,-0.0008,-20,-20,5.4739,32.87
12071,2058.342529,850,-4902.51,318.7,49.03,8.2741,0.682,-0.0009,-20,-20,5.474,33
12072,2058.350098,850,-4902.51,316.3,49.03,8.212,0.682,-0.0009,-20,-20,5.4741,32.98
12073,2058.35791,850.1,-4902.34,314.3,49.02,8.1611,0.6819,-0.001,-20,-20,5.4742,33
12074,2058.365479,850,-4902.18,312.5,49.02,8.1139,0.6819,-0.0008,-20,-20,5.4742,33
12075,2058.373291,849.9,-4902.34,310.1,49.02,8.0515,0.6819,-0.0008,-20,-20,5.4743,32.93
12076,2058.380859,850.1,-4901.95,307.9,49.02,7.9936,0.6819,-0.0006,-20,-20,5.4744,32.9
12077,2058.388672,850,-4902.12,307.4,49.02,7.9824,0.6819,-0.0006,-20,-20,5.4745,32.92
12078,2058.39624,850.1,-4902.34,305.3,49.02,7.9272,0.6819,-0.0006,-20,-20,5.4745,32.9
12079,2058.404053,850,-4902.34,302.8,49.02,7.8614,0.6819,-0.0005,-20,-20,5.4746,32.99
12080,2058.411865,850,-4901.95,300.1,49.02,7.7926,0.6819,-0.0005,-20,-20,5.4747,33.01
12081,2058.419434,850,-4902.34,298.7,49.02,7.7554,0.6819,-0.0004,-20,-20,5.4748,33.01
12082,2058.427246,849.9,-4901.9,296.5,49.02,7.6976,0.6818,-0.0007,-20,-20,5.4748,33.06
12083,2058.434814,849.9,-4902.4,294.2,49.02,7.6384,0.6819,-0.0004,-20,-20,5.4749,33.17
12084,2058.442627,849.9,-4902.18,293.1,49.02,7.6095,0.6819,-0.0006,-20,-20,5.475,33.12
12085,2058.450195,849.9,-4902.01,290.4,49.02,7.5403,0.6819,-0.0005,-20,-20,5.4751,33.1
12086,2058.458008,849.9,-4901.95,288.3,49.02,7.4855,0.6819,-0.0007,-20,-20,5.4752,33.12
12087,2058.465576,849.9,-4901.95,286.9,49.02,7.449,0.6819,-0.0005,-20,-20,5.4752,33.05
