C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,058_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolPo,werOff_010_,.asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
10948,2050.052246,850.1,-4741.04,3642.6,47.41,97.5633,0.6503,0.0095,-20,-20,5.586,33.32
10949,2050.060059,850.1,-4741.38,3643.8,47.41,97.5873,0.6504,0.0097,-20,-20,5.5856,33.18
10950,2050.067627,850,-4741.54,3642.6,47.42,97.5541,0.6504,0.0097,-20,-20,5.5852,33.18
10951,2050.073486,850,-4741.98,3642.6,47.42,97.5459,0.6505,0.0099,-20,-20,5.5849,33.23
10952,2050.081299,849.9,-4742.53,3642.8,47.43,97.5394,0.6506,0.01,-20,-20,5.5845,33.44
10953,2050.088867,850,-4742.98,3642.5,47.43,97.5237,0.6507,0.0102,-20,-20,5.5841,33.39
10954,2050.09668,849.9,-4743.47,3642.6,47.43,97.5182,0.6508,0.0103,-20,-20,5.5837,33.43
10955,2050.102295,849.9,-4743.58,3642.1,47.44,97.5011,0.6508,0.0103,-20,-20,5.5834,33.44
10956,2050.110107,849.9,-4744.19,3642.2,47.44,97.4936,0.6509,0.0102,-20,-20,5.583,33.48
10957,2050.11792,849.9,-4744.69,3643.1,47.45,97.507,0.651,0.01,-20,-20,5.5826,33.51
10958,2050.125488,849.9,-4744.91,3642.9,47.45,97.4992,0.6511,0.0101,-20,-20,5.5822,33.44
10959,2050.131348,849.9,-4745.18,3642.6,47.45,97.4865,0.6511,0.0099,-20,-20,5.5819,33.39
10960,2050.138916,850,-4745.62,3642.1,47.46,97.4632,0.6512,0.0099,-20,-20,5.5815,33.49
10961,2050.146729,850,-4745.95,3642.8,47.46,97.476,0.6513,0.0096,-20,-20,5.5811,33.2
10962,2050.152588,850,-4746.4,3643.8,47.46,97.4941,0.6513,0.0097,-20,-20,5.5808,33.24
10963,2050.160156,850,-4746.78,3644.1,47.47,97.4945,0.6514,0.0096,-20,-20,5.5805,33.26
10964,2050.167969,850.1,-4746.84,3644.9,47.47,97.5161,0.6514,0.0096,-20,-20,5.58,33.23
10965,2050.175537,850.1,-4747.44,3644.3,47.47,97.4897,0.6515,0.0096,-20,-20,5.5796,33.22
10966,2050.181396,850,-4747.55,3644.9,47.48,97.5027,0.6516,0.0096,-20,-20,5.5794,33.28
10967,2050.189209,850,-4748.33,3645.3,47.48,97.4997,0.6517,0.0097,-20,-20,5.579,33.42
10968,2050.196777,850,-4748.6,3644.5,47.49,97.472,0.6518,0.0098,-20,-20,5.5786,33.26
10969,2050.20459,850,-4748.88,3644.6,47.49,97.4707,0.6518,0.0098,-20,-20,5.5782,33.23
10970,2050.210205,850,-4749.21,3645.7,47.49,97.4946,0.6519,0.0097,-20,-20,5.5779,33.26
10971,2050.218018,850,-4749.76,3646.3,47.5,97.4995,0.652,0.0098,-20,-20,5.5775,33.38
10972,2050.225586,849.9,-4749.87,3646,47.5,97.4899,0.652,0.0098,-20,-20,5.5771,33.29
10973,2050.233398,850,-4750.48,3646.4,47.5,97.4899,0.6521,0.0099,-20,-20,5.5767,33.29
10974,2050.239014,850,-4750.42,3647.1,47.5,97.5097,0.6521,0.0099,-20,-20,5.5764,33.24
10975,2050.246826,850,-4751.2,3647.1,47.51,97.4954,0.6523,0.01,-20,-20,5.576,33.28
10976,2050.254639,850,-4751.58,3647,47.52,97.4844,0.6523,0.0099,-20,-20,5.5756,33.25
10977,2050.262207,850.1,-4752.02,3647.4,47.52,97.4875,0.6524,0.0099,-20,-20,5.5752,33.29
10978,2050.268066,850,-4752.24,3648.1,47.52,97.5022,0.6525,0.0098,-20,-20,5.5749,33.21
10979,2050.275635,850,-4752.68,3647.7,47.53,97.4827,0.6525,0.0098,-20,-20,5.5745,33.34
10980,2050.283447,850,-4753.02,3647.7,47.53,97.4766,0.6526,0.0097,-20,-20,5.5741,33.35
10981,2050.29126,850,-4753.35,3647.7,47.53,97.4705,0.6527,0.0097,-20,-20,5.5737,33.25
10982,2050.296875,850.1,-4753.68,3648.7,47.54,97.4906,0.6527,0.0096,-20,-20,5.5734,33.24
10983,2050.304688,850,-4754.34,3648.1,47.54,97.4633,0.6529,0.0095,-20,-20,5.573,33.26
10984,2050.3125,850,-4754.62,3650,47.55,97.507,0.6529,0.0093,-20,-20,5.5726,33.28
10985,2050.320068,850,-4754.73,3649.4,47.55,97.49,0.6529,0.0094,-20,-20,5.5722,33.37
10986,2050.325928,850,-4754.89,3650,47.55,97.5019,0.653,0.0093,-20,-20,5.5719,33.29
10987,2050.333496,850.1,-4755.39,3649.7,47.55,97.4852,0.6531,0.0094,-20,-20,5.5715,33.29
10988,2050.341309,850.1,-4755.83,3649.8,47.56,97.4807,0.6531,0.0094,-20,-20,5.5711,33.22
10989,2050.348877,850,-4756.27,3650.4,47.56,97.4876,0.6532,0.0095,-20,-20,5.5707,33.18
10990,2050.354736,850,-4756.88,3650.2,47.57,97.4726,0.6533,0.0094,-20,-20,5.5704,33.32
10991,2050.362305,850,-4756.88,3650.8,47.57,97.4876,0.6533,0.0093,-20,-20,5.57,33.34
10992,2050.370117,850,-4757.21,3650.8,47.57,97.4814,0.6534,0.0094,-20,-20,5.5696,33.35
10993,2050.37793,850,-4757.59,3650.9,47.58,97.478,0.6535,0.0093,-20,-20,5.5692,33.32
10994,2050.383545,850,-4757.93,3650.9,47.58,97.4718,0.6535,0.0096,-20,-20,5.5689,33.27
10995,2050.391357,850,-4758.26,3652.1,47.58,97.4958,0.6536,0.0093,-20,-20,5.5686,33.29
10996,2050.398926,849.9,-4758.92,3652.2,47.59,97.4872,0.6537,0.0095,-20,-20,5.5682,33.39
10997,2050.406738,850,-4759.19,3651.8,47.59,97.4708,0.6538,0.0092,-20,-20,5.5678,33.35
10998,2050.412354,850,-4759.47,3651.7,47.59,97.4619,0.6538,0.0094,-20,-20,5.5675,33.33
10999,2050.420166,850,-4759.69,3651.4,47.6,97.4503,0.6539,0.0095,-20,-20,5.5671,33.32
11000,2050.427979,850.1,-4759.8,3651.5,47.6,97.452,0.6539,0.0095,-20,-20,5.5667,33.34
11001,2050.435547,850,-4760.85,3652.4,47.61,97.455,0.6541,0.0098,-20,-20,5.5663,33.32
11002,2050.441406,850,-4760.52,3652.2,47.61,97.4574,0.654,0.0098,-20,-20,5.566,33.38
11003,2050.448975,850,-4761.35,3653.3,47.61,97.4721,0.6542,0.0101,-20,-20,5.5656,33.35
11004,2050.456787,849.9,-4761.51,3652.5,47.62,97.4465,0.6542,0.01,-20,-20,5.5652,33.35
11005,2050.462646,850,-4761.68,3651.4,47.62,97.4134,0.6543,0.0102,-20,-20,5.5649,33.27
11006,2050.470215,849.9,-4762.45,3652.1,47.62,97.4178,0.6544,0.01,-20,-20,5.5645,33.38
11007,2050.478027,849.9,-4762.89,3653.1,47.63,97.4359,0.6545,0.0103,-20,-20,5.5641,33.42
11008,2050.485596,850,-4763.44,3652.9,47.63,97.4218,0.6546,0.0101,-20,-20,5.5637,33.34
11009,2050.491455,850,-4763.72,3652.5,47.64,97.4054,0.6546,0.0101,-20,-20,5.5634,33.4
11010,2050.499023,849.9,-4763.77,3652.8,47.64,97.4119,0.6547,0.01,-20,-20,5.563,33.44
11011,2050.506836,849.9,-4764.38,3653.3,47.64,97.4156,0.6548,0.0098,-20,-20,5.5627,33.27
11012,2050.514648,850,-4764.88,3652.1,47.65,97.3726,0.6549,0.0098,-20,-20,5.5623,33.29
11013,2050.520264,850,-4764.66,3654.2,47.65,97.433,0.6548,0.0097,-20,-20,5.562,33.32
11014,2050.528076,850,-4765.21,3652.6,47.65,97.3815,0.6549,0.0097,-20,-20,5.5616,33.23
11015,2050.535645,850,-4765.81,3653.3,47.66,97.389,0.655,0.0097,-20,-20,5.5612,33.38
11016,2050.543457,850,-4766.26,3653.5,47.66,97.3845,0.6551,0.0096,-20,-20,5.5608,33.29
11017,2050.549072,850,-4766.48,3653.9,47.66,97.3916,0.6552,0.0095,-20,-20,5.5605,33.33
11018,2050.556885,850,-4766.81,3653.5,47.67,97.3742,0.6552,0.0095,-20,-20,5.5601,33.33
11019,2050.564697,850,-4767.19,3654.3,47.67,97.3896,0.6553,0.0094,-20,-20,5.5597,33.41
11020,2050.572266,850.1,-4767.85,3653.8,47.68,97.3622,0.6554,0.0094,-20,-20,5.5593,33.21
11021,2050.578125,850,-4767.8,3654.3,47.68,97.3783,0.6554,0.0094,-20,-20,5.559,33.31
11022,2050.585693,850,-4768.13,3653.2,47.68,97.3421,0.6555,0.0094,-20,-20,5.5586,33.15
11023,2050.593506,850,-4768.79,3654.9,47.69,97.3748,0.6556,0.0094,-20,-20,5.5582,33.33
11024,2050.601318,850.1,-4768.96,3656,47.69,97.4017,0.6556,0.0094,-20,-20,5.5578,33.26
11025,2050.606934,850,-4769.12,3654.6,47.69,97.3611,0.6557,0.0095,-20,-20,5.5575,33.33
11026,2050.614746,849.9,-4769.57,3655.3,47.7,97.3717,0.6558,0.0098,-20,-20,5.5571,33.41
11027,2050.622314,849.9,-4769.84,3654.8,47.7,97.3515,0.6558,0.0098,-20,-20,5.5567,33.4
11028,2050.630127,850,-4770.34,3655.6,47.7,97.3648,0.6559,0.01,-20,-20,5.5563,33.35
11029,2050.635986,849.9,-4770.72,3655.2,47.71,97.3463,0.656,0.0101,-20,-20,5.556,33.35
11030,2050.643555,850,-4771.5,3655.3,47.71,97.3357,0.6561,0.0101,-20,-20,5.5556,33.39
11031,2050.651367,850,-4771.88,3656.3,47.72,97.3548,0.6562,0.0101,-20,-20,5.5553,33.36
11032,2050.658936,850,-4771.88,3655.5,47.72,97.3323,0.6562,0.01,-20,-20,5.5549,33.31
11033,2050.664795,850,-4772.43,3656.4,47.72,97.3482,0.6563,0.0099,-20,-20,5.5546,33.41
11034,2050.672363,849.9,-4772.82,3655.9,47.73,97.3261,0.6564,0.0097,-20,-20,5.5542,33.43
11035,2050.680176,850,-4773.1,3656.4,47.73,97.3359,0.6564,0.0098,-20,-20,5.5538,33.41
11036,2050.686035,850,-4773.21,3655.6,47.73,97.3114,0.6565,0.0095,-20,-20,5.5535,33.43
11037,2050.693604,849.9,-4773.76,3656.7,47.74,97.3311,0.6566,0.0096,-20,-20,5.5531,33.37
11038,2050.701416,849.9,-4774.25,3655.7,47.74,97.2956,0.6567,0.0093,-20,-20,5.5527,33.53
11039,2050.708984,849.9,-4774.59,3656.7,47.75,97.3157,0.6567,0.0094,-20,-20,5.5523,33.46
11040,2050.716797,850.1,-4774.86,3657.4,47.75,97.3292,0.6568,0.0094,-20,-20,5.5519,33.4
11041,2050.722656,850,-4774.97,3657.1,47.75,97.3197,0.6568,0.0094,-20,-20,5.5516,33.38
11042,2050.730225,850,-4775.74,3656.6,47.76,97.2904,0.6569,0.0095,-20,-20,5.5512,33.29
11043,2050.738037,850,-4775.8,3658.1,47.76,97.3305,0.657,0.0095,-20,-20,5.5509,33.34
11044,2050.745605,850,-4776.3,3656.7,47.76,97.2838,0.657,0.0096,-20,-20,5.5505,33.38
11045,2050.751465,850,-4776.63,3657.8,47.77,97.3076,0.6571,0.0095,-20,-20,5.5502,33.38
11046,2050.759033,850,-4777.23,3656.9,47.77,97.2701,0.6572,0.0096,-20,-20,5.5498,33.21
11047,2050.766846,850.1,-4777.29,3656.7,47.77,97.2653,0.6572,0.0096,-20,-20,5.5494,33.37
11048,2050.772705,850.1,-4777.62,3659.1,47.78,97.3228,0.6573,0.0096,-20,-20,5.5491,33.29
11049,2050.780273,850.1,-4778.12,3658.8,47.78,97.3061,0.6574,0.0097,-20,-20,5.5487,33.22
11050,2050.788086,850,-4778.45,3659,47.78,97.3036,0.6575,0.0097,-20,-20,5.5483,33.2
11051,2050.795654,850,-4778.67,3658.1,47.79,97.2771,0.6575,0.0099,-20,-20,5.5479,33.4
11052,2050.801514,850,-4779.16,3659.5,47.79,97.3052,0.6576,0.0099,-20,-20,5.5476,33.31
11053,2050.809082,850.1,-4779.5,3659.5,47.79,97.2991,0.6577,0.0098,-20,-20,5.5472,33.23
11054,2050.816895,850,-4780.1,3659.3,47.8,97.2803,0.6578,0.01,-20,-20,5.5468,33.34
11055,2050.824707,850,-4780.27,3659.3,47.8,97.2772,0.6578,0.0098,-20,-20,5.5464,33.3
11056,2050.830322,850,-4780.93,3659.8,47.81,97.2798,0.6579,0.0102,-20,-20,5.5461,33.31
11057,2050.838135,850.1,-4780.76,3660.5,47.81,97.3016,0.6579,0.01,-20,-20,5.5457,33.38
11058,2050.845703,850.1,-4781.43,3660.1,47.81,97.2781,0.658,0.0103,-20,-20,5.5454,33.31
11059,2050.853516,850,-4781.98,3659.5,47.82,97.2528,0.6581,0.0101,-20,-20,5.545,33.36
11060,2050.859375,850,-4782.03,3660.1,47.82,97.2667,0.6581,0.0102,-20,-20,5.5447,33.44
11061,2050.866943,850,-4782.75,3661.1,47.83,97.2796,0.6583,0.0102,-20,-20,5.5443,33.42
11062,2050.874756,850,-4782.75,3660.7,47.83,97.2683,0.6583,0.0102,-20,-20,5.5439,33.31
11063,2050.882324,850,-4783.63,3661.1,47.84,97.2631,0.6585,0.0103,-20,-20,5.5435,33.23
11064,2050.888184,850,-4783.63,3661.8,47.84,97.2818,0.6585,0.0101,-20,-20,5.5432,33.34
11065,2050.895752,850,-4784.13,3662.5,47.84,97.2912,0.6586,0.0102,-20,-20,5.5428,33.29
11066,2050.903564,850.1,-4784.96,3662.1,47.85,97.2646,0.6587,0.0098,-20,-20,5.5424,33.18
11067,2050.911377,850.1,-4785.18,3662.2,47.85,97.2642,0.6588,0.0099,-20,-20,5.542,33.12
11068,2050.916992,850.1,-4784.85,3662.2,47.85,97.2704,0.6587,0.0096,-20,-20,5.5417,33.17
11069,2050.924805,850,-4785.56,3662.6,47.86,97.2682,0.6588,0.0096,-20,-20,5.5413,33.23
11070,2050.932373,850,-4786,3663.2,47.86,97.275,0.6589,0.0094,-20,-20,5.5409,33.34
11071,2050.940186,850,-4786.34,3662.9,47.86,97.2613,0.659,0.0094,-20,-20,5.5405,33.39
11072,2050.945801,850.1,-4786.83,3662.9,47.87,97.252,0.6591,0.0093,-20,-20,5.5402,33.25
11073,2050.953613,850,-4787.16,3663.5,47.87,97.2608,0.6591,0.0093,-20,-20,5.5398,33.39
11074,2050.961182,849.9,-4787.49,3664.5,47.87,97.2808,0.6592,0.0091,-20,-20,5.5394,33.38
11075,2050.968994,850,-4787.55,3663.9,47.88,97.2648,0.6592,0.0092,-20,-20,5.539,33.36
11076,2050.974854,850,-4787.94,3664.5,47.88,97.2726,0.6593,0.0093,-20,-20,5.5387,33.43
11077,2050.982422,850,-4788.1,3664.2,47.88,97.262,0.6593,0.0094,-20,-20,5.5383,33.4
11078,2050.990234,850,-4788.98,3664.6,47.89,97.2567,0.6595,0.0096,-20,-20,5.5379,33.48
11079,2050.997803,849.9,-4789.15,3664.9,47.89,97.2611,0.6595,0.0095,-20,-20,5.5376,33.47
11080,2051.003662,849.9,-4789.37,3664.9,47.89,97.257,0.6596,0.0098,-20,-20,5.5373,33.43
11081,2051.011475,850,-4789.81,3665.3,47.9,97.26,0.6596,0.0096,-20,-20,5.5369,33.5
11082,2051.019043,849.9,-4790.42,3665.9,47.9,97.2636,0.6598,0.0099,-20,-20,5.5365,33.44
11083,2051.026855,849.9,-4790.42,3665.4,47.9,97.2524,0.6598,0.0098,-20,-20,5.5361,33.43
11084,2051.032471,849.9,-4790.97,3666.4,47.91,97.2682,0.6599,0.01,-20,-20,5.5358,33.55
11085,2051.040283,849.9,-4791.52,3666.9,47.92,97.2691,0.66,0.01,-20,-20,5.5354,33.4
11086,2051.048096,849.9,-4791.63,3666.3,47.92,97.2521,0.66,0.0099,-20,-20,5.535,33.47
11087,2051.055664,849.9,-4792.35,3666.9,47.92,97.2537,0.6601,0.0099,-20,-20,5.5346,33.54
11088,2051.061523,849.9,-4792.46,3667.6,47.92,97.2703,0.6601,0.0097,-20,-20,5.5343,33.5
11089,2051.069092,849.9,-4792.96,3666.7,47.93,97.2386,0.6602,0.0097,-20,-20,5.5339,33.47
11090,2051.076904,850,-4793.12,3668,47.93,97.2691,0.6603,0.0096,-20,-20,5.5335,33.39
11091,2051.082764,850,-4793.29,3667.6,47.93,97.2548,0.6603,0.0097,-20,-20,5.5332,33.4
11092,2051.090332,850.1,-4794.06,3668.5,47.94,97.2665,0.6605,0.0095,-20,-20,5.5329,33.36
11093,2051.098145,850,-4794.22,3667.8,47.94,97.2448,0.6605,0.0097,-20,-20,5.5325,33.35
11094,2051.105713,850.1,-4794.67,3667,47.95,97.2141,0.6606,0.0095,-20,-20,5.5321,33.33
11095,2051.111572,850.1,-4795,3667.1,47.95,97.2117,0.6606,0.0096,-20,-20,5.5318,33.32
11096,2051.119141,850.1,-4795.27,3668.5,47.95,97.2438,0.6607,0.0097,-20,-20,5.5314,33.3
11097,2051.126953,850.1,-4795.66,3668.4,47.96,97.2329,0.6608,0.0097,-20,-20,5.531,33.17
11098,2051.134521,850,-4796.27,3668.8,47.96,97.2328,0.6609,0.0099,-20,-20,5.5306,33.22
11099,2051.140381,850.1,-4796.15,3668.4,47.96,97.2236,0.6609,0.0099,-20,-20,5.5303,33.29
11100,2051.148193,850.2,-4796.98,3669,47.97,97.2231,0.661,0.0103,-20,-20,5.5299,33.23
11101,2051.155762,850.2,-4797.09,3668.1,47.97,97.1986,0.661,0.0103,-20,-20,5.5295,33.2
11102,2051.163574,850.1,-4797.42,3668.8,47.97,97.2111,0.6611,0.0105,-20,-20,5.5291,33.18
11103,2051.169189,850.1,-4797.92,3668.7,47.98,97.1981,0.6612,0.0104,-20,-20,5.5288,33.18
11104,2051.177002,850.1,-4798.58,3669.7,47.99,97.2118,0.6613,0.0106,-20,-20,5.5284,33.25
11105,2051.184814,850.2,-4798.75,3669.7,47.99,97.2087,0.6614,0.0105,-20,-20,5.5281,33.17
11106,2051.192383,850,-4799.08,3669,47.99,97.1839,0.6614,0.0105,-20,-20,5.5277,33.28
11107,2051.198242,850.1,-4799.85,3670.1,48,97.1993,0.6616,0.0104,-20,-20,5.5274,33.27
11108,2051.205811,850.1,-4800.02,3670.4,48,97.2037,0.6616,0.0101,-20,-20,5.527,33.24
11109,2051.213623,850.1,-4800.79,3670.7,48.01,97.1967,0.6617,0.0101,-20,-20,5.5266,33.26
11110,2051.221191,850,-4800.95,3671.1,48.01,97.2048,0.6618,0.0098,-20,-20,5.5262,33.48
11111,2051.227051,850,-4800.95,3670.2,48.01,97.1824,0.6618,0.0096,-20,-20,5.5259,33.37
11112,2051.234863,849.9,-4801.23,3670.5,48.01,97.1847,0.6618,0.0095,-20,-20,5.5255,33.27
11113,2051.242432,850.1,-4801.62,3670.8,48.02,97.185,0.6619,0.0094,-20,-20,5.5251,33.28
11114,2051.250244,850,-4802.22,3670.4,48.02,97.1624,0.662,0.0094,-20,-20,5.5247,33.25
11115,2051.255859,850,-4802.44,3671.1,48.02,97.1769,0.6621,0.0094,-20,-20,5.5244,33.25
11116,2051.263672,850,-4802.72,3671.4,48.03,97.1792,0.6621,0.0095,-20,-20,5.524,33.42
11117,2051.271484,850,-4803.44,3672.5,48.03,97.1956,0.6623,0.0094,-20,-20,5.5236,33.29
11118,2051.279053,850,-4803.55,3671.8,48.04,97.1749,0.6623,0.0095,-20,-20,5.5232,33.39
11119,2051.284912,850.1,-4803.82,3671.8,48.04,97.1698,0.6623,0.0095,-20,-20,5.5229,33.27
11120,2051.29248,849.9,-4804.32,3672.8,48.04,97.1866,0.6624,0.0096,-20,-20,5.5225,33.29
11121,2051.300293,850,-4804.71,3671.6,48.05,97.1496,0.6625,0.0096,-20,-20,5.5222,33.32
11122,2051.306152,850,-4804.93,3672.8,48.05,97.1752,0.6625,0.0096,-20,-20,5.5219,33.38
11123,2051.313721,849.9,-4805.31,3672.8,48.05,97.168,0.6626,0.0098,-20,-20,5.5215,33.42
11124,2051.321533,849.9,-4805.53,3673.1,48.06,97.1713,0.6627,0.0096,-20,-20,5.5211,33.32
11125,2051.329102,850,-4806.25,3673.5,48.06,97.1691,0.6628,0.0097,-20,-20,5.5207,33.42
11126,2051.336914,850,-4806.47,3673.5,48.06,97.1649,0.6628,0.0097,-20,-20,5.5203,33.38
11127,2051.342529,850,-4806.75,3673.2,48.07,97.1523,0.6629,0.0098,-20,-20,5.52,33.38
11128,2051.350342,850,-4807.13,3672.8,48.07,97.134,0.663,0.0098,-20,-20,5.5196,33.33
11129,2051.358154,849.9,-4807.3,3673.5,48.07,97.1495,0.663,0.0098,-20,-20,5.5192,33.41
11130,2051.365723,850,-4808.13,3673.1,48.08,97.1228,0.6632,0.0097,-20,-20,5.5188,33.36
11131,2051.371582,850,-4808.46,3673.8,48.08,97.1352,0.6632,0.0097,-20,-20,5.5185,33.31
11132,2051.37915,850,-4808.84,3673.3,48.09,97.1168,0.6633,0.0097,-20,-20,5.5181,33.42
11133,2051.386963,850,-4809.12,3673.6,48.09,97.1191,0.6634,0.0096,-20,-20,5.5178,33.4
11134,2051.392822,850,-4809.17,3673.2,48.09,97.1069,0.6634,0.0097,-20,-20,5.5175,33.25
11135,2051.400391,850,-4809.5,3674.3,48.1,97.1305,0.6634,0.0095,-20,-20,5.5171,33.22
11136,2051.408203,850.1,-4810.11,3673.1,48.1,97.0857,0.6635,0.0096,-20,-20,5.5167,33.19
11137,2051.415771,850.1,-4810.39,3673.6,48.1,97.0954,0.6636,0.0096,-20,-20,5.5163,33.21
11138,2051.421631,850,-4810.61,3673.8,48.11,97.095,0.6636,0.0096,-20,-20,5.516,33.13
11139,2051.429443,850,-4811.16,3674,48.11,97.0921,0.6637,0.0096,-20,-20,5.5156,33.26
11140,2051.437012,850.1,-4811.44,3674.3,48.11,97.0944,0.6638,0.0095,-20,-20,5.5153,33.26
11141,2051.444824,850,-4812.15,3673.6,48.12,97.0623,0.6639,0.0096,-20,-20,5.5149,33.36
11142,2051.450439,850,-4812.32,3673.2,48.12,97.0481,0.664,0.0096,-20,-20,5.5146,33.33
11143,2051.458252,849.9,-4812.65,3673.3,48.13,97.0456,0.664,0.0096,-20,-20,5.5142,33.48
11144,2051.46582,849.9,-4812.98,3674.6,48.13,97.0729,0.6641,0.0094,-20,-20,5.5138,33.42
11145,2051.473633,849.9,-4813.31,3673.3,48.13,97.0332,0.6642,0.0096,-20,-20,5.5134,33.37
11146,2051.479492,849.9,-4813.31,3674.6,48.13,97.0667,0.6642,0.0093,-20,-20,5.5131,33.49
11147,2051.487061,850,-4814.03,3673.8,48.14,97.031,0.6643,0.0097,-20,-20,5.5128,33.34
11148,2051.494873,849.9,-4814.19,3674,48.14,97.0353,0.6643,0.0096,-20,-20,5.5124,33.35
11149,2051.502441,849.9,-4814.52,3674.2,48.15,97.0328,0.6644,0.0097,-20,-20,5.512,33.44
11150,2051.508301,850.1,-4815.52,3674.6,48.16,97.0254,0.6646,0.0097,-20,-20,5.5117,33.21
11151,2051.515869,850,-4815.35,3674.7,48.15,97.0322,0.6646,0.0097,-20,-20,5.5113,33.38
11152,2051.523682,850,-4815.9,3674.9,48.16,97.0256,0.6647,0.01,-20,-20,5.5109,33.39
11153,2051.531494,849.9,-4816.13,3675.4,48.16,97.0364,0.6647,0.0099,-20,-20,5.5105,33.35
11154,2051.537109,850,-4816.57,3674.5,48.17,97.0021,0.6648,0.0101,-20,-20,5.5102,33.46
11155,2051.544922,850,-4816.73,3676.3,48.17,97.0473,0.6648,0.0098,-20,-20,5.5098,33.28
11156,2051.55249,850,-4817.45,3676.6,48.17,97.0413,0.665,0.0102,-20,-20,5.5094,33.45
11157,2051.560303,849.9,-4817.78,3675.6,48.18,97.0091,0.665,0.01,-20,-20,5.5091,33.45
11158,2051.566162,850,-4817.72,3675.9,48.18,97.0176,0.665,0.0101,-20,-20,5.5088,33.4
11159,2051.57373,849.9,-4818.55,3676.3,48.19,97.0132,0.6652,0.01,-20,-20,5.5084,33.41
11160,2051.581543,850,-4819.05,3676.9,48.19,97.0188,0.6653,0.0099,-20,-20,5.508,33.4
11161,2051.589111,850,-4819.49,3677.4,48.19,97.0254,0.6654,0.0099,-20,-20,5.5076,33.28
11162,2051.594971,849.9,-4819.49,3677.1,48.19,97.0179,0.6654,0.0099,-20,-20,5.5073,33.46
11163,2051.602783,850,-4819.77,3677.3,48.2,97.0165,0.6654,0.01,-20,-20,5.5069,33.34
11164,2051.610352,850,-4819.93,3678.3,48.2,97.0394,0.6654,0.0098,-20,-20,5.5065,33.35
11165,2051.616211,849.9,-4820.76,3677.7,48.21,97.009,0.6656,0.01,-20,-20,5.5062,33.44
11166,2051.623779,850,-4821.09,3678.4,48.21,97.0214,0.6657,0.0098,-20,-20,5.5058,33.32
11167,2051.631592,850,-4821.59,3678.5,48.22,97.0158,0.6658,0.0101,-20,-20,5.5054,33.42
11168,2051.639404,849.9,-4821.7,3678.8,48.22,97.0212,0.6658,0.0098,-20,-20,5.505,33.58
11169,2051.646973,849.9,-4822.03,3679.5,48.22,97.0335,0.6658,0.0098,-20,-20,5.5046,33.56
11170,2051.652832,849.9,-4822.41,3680.2,48.22,97.0449,0.6659,0.0098,-20,-20,5.5043,33.52
11171,2051.6604,850,-4822.8,3680.1,48.23,97.0339,0.666,0.0099,-20,-20,5.5039,33.33
11172,2051.668213,850.1,-4823.52,3679.7,48.24,97.0093,0.6661,0.01,-20,-20,5.5035,33.32
11173,2051.674072,850.1,-4823.57,3680.7,48.24,97.0343,0.6661,0.0097,-20,-20,5.5032,33.28
11174,2051.681641,850.1,-4824.23,3681.5,48.24,97.0441,0.6663,0.0097,-20,-20,5.5029,33.21
11175,2051.689453,850.1,-4824.34,3680.9,48.24,97.0272,0.6663,0.0093,-20,-20,5.5025,33.19
11176,2051.697021,850.1,-4824.68,3682.1,48.25,97.0507,0.6664,0.0094,-20,-20,5.5021,33.24
11177,2051.702881,850.1,-4824.84,3681.9,48.25,97.0439,0.6664,0.0093,-20,-20,5.5018,33.26
11178,2051.710693,850.1,-4824.95,3681.6,48.25,97.0344,0.6664,0.0094,-20,-20,5.5014,33.19
11179,2051.718262,850,-4825.94,3684,48.26,97.0788,0.6666,0.0092,-20,-20,5.501,33.31
11180,2051.726074,850.1,-4826.11,3683.2,48.26,97.0535,0.6666,0.0092,-20,-20,5.5006,33.31
11181,2051.731689,850,-4826.39,3683.6,48.26,97.0594,0.6667,0.0091,-20,-20,5.5003,33.16
11182,2051.739502,850.1,-4826.94,3684,48.27,97.0602,0.6668,0.0091,-20,-20,5.4999,33.31
11183,2051.747314,850,-4827.1,3683.6,48.27,97.046,0.6668,0.0093,-20,-20,5.4995,33.3
11184,2051.754883,850,-4827.05,3683.6,48.27,97.047,0.6668,0.0092,-20,-20,5.4991,33.32
11185,2051.760742,850.1,-4827.82,3684.5,48.28,97.0548,0.667,0.0093,-20,-20,5.4988,33.31
11186,2051.768311,850,-4828.15,3684.2,48.28,97.0411,0.667,0.0094,-20,-20,5.4984,33.21
11187,2051.776123,850.1,-4828.43,3684.3,48.28,97.0397,0.6671,0.0096,-20,-20,5.498,33.13
11188,2051.783691,850.1,-4828.76,3684.3,48.29,97.0334,0.6671,0.0097,-20,-20,5.4976,33.29
11189,2051.789551,850,-4829.03,3685.4,48.29,97.0579,0.6672,0.0098,-20,-20,5.4973,33.23
11190,2051.797363,849.9,-4829.25,3685.2,48.29,97.0464,0.6672,0.0099,-20,-20,5.497,33.26
11191,2051.804932,850,-4830.14,3685,48.3,97.0261,0.6674,0.01,-20,-20,5.4966,33.3
